ticker,ex_div_date,dividend_amount,entry_date,entry_type,entry_price,exit_date,exit_price,holding_days,entry_vix,exit_vix,entry_zscore,entry_premium_discount,gross_return_bps,bid_ask_cost_bps,borrow_fee_bps,net_return_bps,won,regime,regime_calm,regime_stressed
CSQ,2024-06-14,0.103,2024-06-14,ex_div_open,16.64,2024-07-16,17.34,20,12.66,13.19,-0.1237379499347092,-1.814985171704371,-420.67,25.84,23.01,-469.53,False,Calm (<15),True,False
CSQ,2024-06-14,0.103,2024-06-14,ex_div_close,16.77,2024-06-24,16.77,5,12.66,13.33,-0.1237379499347092,-1.814985171704371,0.0,25.64,5.75,-31.39,False,Calm (<15),True,False
CSQ,2024-06-14,0.103,2024-06-14,ex_div_close,16.77,2024-07-01,16.82,10,12.66,12.22,-0.1237379499347092,-1.814985171704371,-29.81,25.64,11.51,-66.96,False,Calm (<15),True,False
CSQ,2024-06-14,0.103,2024-06-14,ex_div_close,16.77,2024-07-09,17.24,15,12.66,12.51,-0.1237379499347092,-1.814985171704371,-280.26,25.64,17.26,-323.16,False,Calm (<15),True,False
CSQ,2024-06-14,0.103,2024-06-14,ex_div_close,16.77,2024-07-16,17.34,20,12.66,13.19,-0.1237379499347092,-1.814985171704371,-339.89,25.64,23.01,-388.55,False,Calm (<15),True,False
CSQ,2024-07-12,0.103,2024-07-11,t_minus_1_close,17.35,2024-07-18,16.97,5,12.92,15.93,0.26827512293588435,-1.3083022937115105,219.02,24.78,5.75,188.48,True,Calm (<15),True,False
CSQ,2024-07-12,0.103,2024-07-11,t_minus_1_close,17.35,2024-07-25,16.71,10,12.92,18.46,0.26827512293588435,-1.3083022937115105,368.88,24.78,11.51,332.59,True,Calm (<15),True,False
CSQ,2024-07-12,0.103,2024-07-11,t_minus_1_close,17.35,2024-08-01,16.64,15,12.92,18.59,0.26827512293588435,-1.3083022937115105,409.22,24.78,17.26,367.18,True,Calm (<15),True,False
CSQ,2024-07-12,0.103,2024-07-11,t_minus_1_close,17.35,2024-08-08,16.08,20,12.92,23.79,0.26827512293588435,-1.3083022937115105,731.99,24.78,23.01,684.19,True,Calm (<15),True,False
CSQ,2024-07-12,0.103,2024-07-12,ex_div_open,17.26,2024-07-19,17.02,5,12.46,16.52,-0.11249990601025574,-1.8792706932940944,139.05,24.91,5.75,108.38,True,Calm (<15),True,False
CSQ,2024-07-12,0.103,2024-07-12,ex_div_open,17.26,2024-07-26,16.72,10,12.46,16.39,-0.11249990601025574,-1.8792706932940944,312.86,24.91,11.51,276.44,True,Calm (<15),True,False
CSQ,2024-07-12,0.103,2024-07-12,ex_div_open,17.26,2024-08-02,16.32,15,12.46,23.39,-0.11249990601025574,-1.8792706932940944,544.61,24.91,17.26,502.44,True,Calm (<15),True,False
CSQ,2024-07-12,0.103,2024-07-12,ex_div_open,17.26,2024-08-09,16.02,20,12.46,20.37,-0.11249990601025574,-1.8792706932940944,718.42,24.91,23.01,670.5,True,Calm (<15),True,False
CSQ,2024-07-12,0.103,2024-07-12,ex_div_close,17.23,2024-07-19,17.02,5,12.46,16.52,-0.11249990601025574,-1.8792706932940944,121.88,24.96,5.75,91.17,True,Calm (<15),True,False
CSQ,2024-07-12,0.103,2024-07-12,ex_div_close,17.23,2024-07-26,16.72,10,12.46,16.39,-0.11249990601025574,-1.8792706932940944,296.0,24.96,11.51,259.53,True,Calm (<15),True,False
CSQ,2024-07-12,0.103,2024-07-12,ex_div_close,17.23,2024-08-02,16.32,15,12.46,23.39,-0.11249990601025574,-1.8792706932940944,528.15,24.96,17.26,485.93,True,Calm (<15),True,False
CSQ,2024-07-12,0.103,2024-07-12,ex_div_close,17.23,2024-08-09,16.02,20,12.46,20.37,-0.11249990601025574,-1.8792706932940944,702.26,24.96,23.01,654.29,True,Calm (<15),True,False
CSQ,2024-08-09,0.103,2024-08-08,t_minus_1_close,16.08,2024-08-15,16.76,5,23.79,15.23,-0.06382899964809732,-1.8913940054090035,-422.89,26.74,5.75,-455.38,False,Stressed (>20),False,True
CSQ,2024-08-09,0.103,2024-08-08,t_minus_1_close,16.08,2024-08-22,16.8,10,23.79,17.55,-0.06382899964809732,-1.8913940054090035,-447.76,26.74,11.51,-486.01,False,Stressed (>20),False,True
CSQ,2024-08-09,0.103,2024-08-08,t_minus_1_close,16.08,2024-08-29,16.88,15,23.79,15.65,-0.06382899964809732,-1.8913940054090035,-497.51,26.74,17.26,-541.51,False,Stressed (>20),False,True
CSQ,2024-08-09,0.103,2024-08-08,t_minus_1_close,16.08,2024-09-06,16.25,20,23.79,22.38,-0.06382899964809732,-1.8913940054090035,-105.72,26.74,23.01,-155.48,False,Stressed (>20),False,True
CSQ,2024-08-09,0.103,2024-08-09,ex_div_open,15.93,2024-08-16,16.87,5,20.37,14.8,-0.27369724103925575,-2.197794392231711,-590.08,26.99,5.75,-622.83,False,Stressed (>20),False,True
CSQ,2024-08-09,0.103,2024-08-09,ex_div_open,15.93,2024-08-23,17.03,10,20.37,15.86,-0.27369724103925575,-2.197794392231711,-690.52,26.99,11.51,-729.02,False,Stressed (>20),False,True
CSQ,2024-08-09,0.103,2024-08-09,ex_div_open,15.93,2024-08-30,17.02,15,20.37,15.0,-0.27369724103925575,-2.197794392231711,-684.24,26.99,17.26,-728.5,False,Stressed (>20),False,True
CSQ,2024-08-09,0.103,2024-08-09,ex_div_open,15.93,2024-09-09,16.44,20,20.37,19.45,-0.27369724103925575,-2.197794392231711,-320.15,26.99,23.01,-370.16,False,Stressed (>20),False,True
CSQ,2024-08-09,0.103,2024-08-09,ex_div_close,16.02,2024-08-16,16.87,5,20.37,14.8,-0.27369724103925575,-2.197794392231711,-530.59,26.84,5.75,-563.18,False,Stressed (>20),False,True
CSQ,2024-08-09,0.103,2024-08-09,ex_div_close,16.02,2024-08-23,17.03,10,20.37,15.86,-0.27369724103925575,-2.197794392231711,-630.46,26.84,11.51,-668.81,False,Stressed (>20),False,True
CSQ,2024-08-09,0.103,2024-08-09,ex_div_close,16.02,2024-08-30,17.02,15,20.37,15.0,-0.27369724103925575,-2.197794392231711,-624.22,26.84,17.26,-668.32,False,Stressed (>20),False,True
CSQ,2024-08-09,0.103,2024-08-09,ex_div_close,16.02,2024-09-09,16.44,20,20.37,19.45,-0.27369724103925575,-2.197794392231711,-262.17,26.84,23.01,-312.03,False,Stressed (>20),False,True
CSQ,2024-09-13,0.103,2024-09-12,t_minus_1_close,16.88,2024-09-19,17.19,5,17.07,16.33,0.18553161675918542,-1.8033819875504176,-183.65,25.47,5.75,-214.88,False,Normal (15-20),False,False
CSQ,2024-09-13,0.103,2024-09-12,t_minus_1_close,16.88,2024-09-26,17.26,10,17.07,15.37,0.18553161675918542,-1.8033819875504176,-225.12,25.47,11.51,-262.1,False,Normal (15-20),False,False
CSQ,2024-09-13,0.103,2024-09-12,t_minus_1_close,16.88,2024-10-03,17.15,15,17.07,20.49,0.18553161675918542,-1.8033819875504176,-159.95,25.47,17.26,-202.69,False,Normal (15-20),False,False
CSQ,2024-09-13,0.103,2024-09-12,t_minus_1_close,16.88,2024-10-10,17.59,20,17.07,20.93,0.18553161675918542,-1.8033819875504176,-420.62,25.47,23.01,-469.1,False,Normal (15-20),False,False
CSQ,2024-09-13,0.103,2024-09-13,ex_div_open,16.87,2024-09-20,17.09,5,16.56,16.15,-0.14677245323805968,-2.2067315674740113,-130.41,25.49,5.75,-161.65,False,Normal (15-20),False,False
CSQ,2024-09-13,0.103,2024-09-13,ex_div_open,16.87,2024-09-27,17.27,10,16.56,16.96,-0.14677245323805968,-2.2067315674740113,-237.11,25.49,11.51,-274.1,False,Normal (15-20),False,False
CSQ,2024-09-13,0.103,2024-09-13,ex_div_open,16.87,2024-10-04,17.33,15,16.56,19.21,-0.14677245323805968,-2.2067315674740113,-272.67,25.49,17.26,-315.42,False,Normal (15-20),False,False
CSQ,2024-09-13,0.103,2024-09-13,ex_div_open,16.87,2024-10-11,17.62,20,16.56,20.46,-0.14677245323805968,-2.2067315674740113,-444.58,25.49,23.01,-493.08,False,Normal (15-20),False,False
CSQ,2024-09-13,0.103,2024-09-13,ex_div_close,16.84,2024-09-20,17.09,5,16.56,16.15,-0.14677245323805968,-2.2067315674740113,-148.46,25.53,5.75,-179.74,False,Normal (15-20),False,False
CSQ,2024-09-13,0.103,2024-09-13,ex_div_close,16.84,2024-09-27,17.27,10,16.56,16.96,-0.14677245323805968,-2.2067315674740113,-255.34,25.53,11.51,-292.39,False,Normal (15-20),False,False
CSQ,2024-09-13,0.103,2024-09-13,ex_div_close,16.84,2024-10-04,17.33,15,16.56,19.21,-0.14677245323805968,-2.2067315674740113,-290.97,25.53,17.26,-333.77,False,Normal (15-20),False,False
CSQ,2024-09-13,0.103,2024-09-13,ex_div_close,16.84,2024-10-11,17.62,20,16.56,20.46,-0.14677245323805968,-2.2067315674740113,-463.18,25.53,23.01,-511.73,False,Normal (15-20),False,False
CSQ,2024-10-15,0.103,2024-10-14,t_minus_1_close,17.79,2024-10-21,17.69,5,19.7,18.37,0.35475432114096644,-1.983463970078481,56.21,24.17,5.75,26.29,True,Normal (15-20),False,False
CSQ,2024-10-15,0.103,2024-10-14,t_minus_1_close,17.79,2024-10-28,17.63,10,19.7,19.8,0.35475432114096644,-1.983463970078481,89.94,24.17,11.51,54.26,True,Normal (15-20),False,False
CSQ,2024-10-15,0.103,2024-10-14,t_minus_1_close,17.79,2024-11-04,17.26,15,19.7,21.98,0.35475432114096644,-1.983463970078481,297.92,24.17,17.26,256.49,True,Normal (15-20),False,False
CSQ,2024-10-15,0.103,2024-10-14,t_minus_1_close,17.79,2024-11-11,18.19,20,19.7,14.97,0.35475432114096644,-1.983463970078481,-224.85,24.17,23.01,-272.03,False,Normal (15-20),False,False
CSQ,2024-10-15,0.103,2024-10-15,ex_div_open,17.82,2024-10-22,17.71,5,20.64,18.2,0.7300073087132006,-1.6759734271166375,61.73,24.13,5.75,31.85,True,Stressed (>20),False,True
CSQ,2024-10-15,0.103,2024-10-15,ex_div_open,17.82,2024-10-29,17.65,10,20.64,19.34,0.7300073087132006,-1.6759734271166375,95.4,24.13,11.51,59.76,True,Stressed (>20),False,True
CSQ,2024-10-15,0.103,2024-10-15,ex_div_open,17.82,2024-11-05,17.45,15,20.64,20.49,0.7300073087132006,-1.6759734271166375,207.63,24.13,17.26,166.24,True,Stressed (>20),False,True
CSQ,2024-10-15,0.103,2024-10-15,ex_div_open,17.82,2024-11-12,18.17,20,20.64,14.71,0.7300073087132006,-1.6759734271166375,-196.41,24.13,23.01,-243.55,False,Stressed (>20),False,True
CSQ,2024-10-15,0.103,2024-10-15,ex_div_close,17.6,2024-10-22,17.71,5,20.64,18.2,0.7300073087132006,-1.6759734271166375,-62.5,24.43,5.75,-92.68,False,Stressed (>20),False,True
CSQ,2024-10-15,0.103,2024-10-15,ex_div_close,17.6,2024-10-29,17.65,10,20.64,19.34,0.7300073087132006,-1.6759734271166375,-28.41,24.43,11.51,-64.35,False,Stressed (>20),False,True
CSQ,2024-10-15,0.103,2024-10-15,ex_div_close,17.6,2024-11-05,17.45,15,20.64,20.49,0.7300073087132006,-1.6759734271166375,85.23,24.43,17.26,43.53,True,Stressed (>20),False,True
CSQ,2024-10-15,0.103,2024-10-15,ex_div_close,17.6,2024-11-12,18.17,20,20.64,14.71,0.7300073087132006,-1.6759734271166375,-323.86,24.43,23.01,-371.31,False,Stressed (>20),False,True
CSQ,2024-11-13,0.103,2024-11-12,t_minus_1_close,18.17,2024-11-19,17.83,5,14.71,16.35,0.33492608165959065,-1.9427986886747035,187.12,23.67,5.75,157.7,True,Calm (<15),True,False
CSQ,2024-11-13,0.103,2024-11-12,t_minus_1_close,18.17,2024-11-26,18.06,10,14.71,14.1,0.33492608165959065,-1.9427986886747035,60.54,23.67,11.51,25.37,True,Calm (<15),True,False
CSQ,2024-11-13,0.103,2024-11-12,t_minus_1_close,18.17,2024-12-04,18.37,15,14.71,13.45,0.33492608165959065,-1.9427986886747035,-110.07,23.67,17.26,-151.0,False,Calm (<15),True,False
CSQ,2024-11-13,0.103,2024-11-12,t_minus_1_close,18.17,2024-12-11,18.4,20,14.71,13.58,0.33492608165959065,-1.9427986886747035,-126.58,23.67,23.01,-173.26,False,Calm (<15),True,False
CSQ,2024-11-13,0.103,2024-11-13,ex_div_open,18.07,2024-11-20,17.8,5,14.02,17.16,0.30944362031749545,-1.9554623212132602,149.42,23.8,5.75,119.87,True,Calm (<15),True,False
CSQ,2024-11-13,0.103,2024-11-13,ex_div_open,18.07,2024-11-27,18.05,10,14.02,14.1,0.30944362031749545,-1.9554623212132602,11.07,23.8,11.51,-24.23,False,Calm (<15),True,False
CSQ,2024-11-13,0.103,2024-11-13,ex_div_open,18.07,2024-12-05,18.36,15,14.02,13.54,0.30944362031749545,-1.9554623212132602,-160.49,23.8,17.26,-201.54,False,Calm (<15),True,False
CSQ,2024-11-13,0.103,2024-11-13,ex_div_open,18.07,2024-12-12,18.31,20,14.02,13.92,0.30944362031749545,-1.9554623212132602,-132.82,23.8,23.01,-179.63,False,Calm (<15),True,False
CSQ,2024-11-13,0.103,2024-11-13,ex_div_close,18.05,2024-11-20,17.8,5,14.02,17.16,0.30944362031749545,-1.9554623212132602,138.5,23.82,5.75,108.93,True,Calm (<15),True,False
CSQ,2024-11-13,0.103,2024-11-13,ex_div_close,18.05,2024-11-27,18.05,10,14.02,14.1,0.30944362031749545,-1.9554623212132602,0.0,23.82,11.51,-35.33,False,Calm (<15),True,False
CSQ,2024-11-13,0.103,2024-11-13,ex_div_close,18.05,2024-12-05,18.36,15,14.02,13.54,0.30944362031749545,-1.9554623212132602,-171.75,23.82,17.26,-212.83,False,Calm (<15),True,False
CSQ,2024-11-13,0.103,2024-11-13,ex_div_close,18.05,2024-12-12,18.31,20,14.02,13.92,0.30944362031749545,-1.9554623212132602,-144.04,23.82,23.01,-190.88,False,Calm (<15),True,False
CSQ,2024-12-13,0.103,2024-12-12,t_minus_1_close,18.31,2024-12-19,17.56,5,13.92,24.09,-0.7341100489418521,-2.502668815328339,409.61,23.48,5.75,380.37,True,Calm (<15),True,False
CSQ,2024-12-13,0.103,2024-12-12,t_minus_1_close,18.31,2024-12-27,18.01,10,13.92,15.95,-0.7341100489418521,-2.502668815328339,163.84,23.48,11.51,128.85,True,Calm (<15),True,False
CSQ,2024-12-13,0.103,2024-12-12,t_minus_1_close,18.31,2025-01-06,17.92,15,13.92,16.04,-0.7341100489418521,-2.502668815328339,213.0,23.48,17.26,172.25,True,Calm (<15),True,False
CSQ,2024-12-13,0.103,2024-12-12,t_minus_1_close,18.31,2025-01-14,17.57,20,13.92,18.71,-0.7341100489418521,-2.502668815328339,404.15,23.48,23.01,357.65,True,Calm (<15),True,False
CSQ,2024-12-13,0.103,2024-12-13,ex_div_open,18.28,2024-12-20,17.86,5,13.81,18.36,-1.0679572582372858,-2.676659485179248,229.76,23.52,5.75,200.48,True,Calm (<15),True,False
CSQ,2024-12-13,0.103,2024-12-13,ex_div_open,18.28,2024-12-30,17.75,10,13.81,17.4,-1.0679572582372858,-2.676659485179248,289.93,23.52,11.51,254.9,True,Calm (<15),True,False
CSQ,2024-12-13,0.103,2024-12-13,ex_div_open,18.28,2025-01-07,17.7,15,13.81,17.82,-1.0679572582372858,-2.676659485179248,317.29,23.52,17.26,276.5,True,Calm (<15),True,False
CSQ,2024-12-13,0.103,2024-12-13,ex_div_open,18.28,2025-01-15,17.95,20,13.81,16.12,-1.0679572582372858,-2.676659485179248,180.53,23.52,23.01,133.99,True,Calm (<15),True,False
CSQ,2024-12-13,0.103,2024-12-13,ex_div_close,18.18,2024-12-20,17.86,5,13.81,18.36,-1.0679572582372858,-2.676659485179248,176.02,23.65,5.75,146.61,True,Calm (<15),True,False
CSQ,2024-12-13,0.103,2024-12-13,ex_div_close,18.18,2024-12-30,17.75,10,13.81,17.4,-1.0679572582372858,-2.676659485179248,236.52,23.65,11.51,201.36,True,Calm (<15),True,False
CSQ,2024-12-13,0.103,2024-12-13,ex_div_close,18.18,2025-01-07,17.7,15,13.81,17.82,-1.0679572582372858,-2.676659485179248,264.03,23.65,17.26,223.11,True,Calm (<15),True,False
CSQ,2024-12-13,0.103,2024-12-13,ex_div_close,18.18,2025-01-15,17.95,20,13.81,16.12,-1.0679572582372858,-2.676659485179248,126.51,23.65,23.01,79.85,True,Calm (<15),True,False
CSQ,2024-12-30,0.103,2024-12-27,t_minus_1_close,18.01,2025-01-06,17.92,5,15.95,16.04,-0.06739202370425963,-2.1195619442061124,49.97,23.88,5.75,20.34,True,Normal (15-20),False,False
CSQ,2024-12-30,0.103,2024-12-27,t_minus_1_close,18.01,2025-01-14,17.57,10,15.95,18.71,-0.06739202370425963,-2.1195619442061124,244.31,23.88,11.51,208.93,True,Normal (15-20),False,False
CSQ,2024-12-30,0.103,2024-12-27,t_minus_1_close,18.01,2025-01-22,18.45,15,15.95,15.1,-0.06739202370425963,-2.1195619442061124,-244.31,23.88,17.26,-285.44,False,Normal (15-20),False,False
CSQ,2024-12-30,0.103,2024-12-27,t_minus_1_close,18.01,2025-01-29,18.26,20,15.95,16.56,-0.06739202370425963,-2.1195619442061124,-138.81,23.88,23.01,-185.7,False,Normal (15-20),False,False
CSQ,2024-12-30,0.103,2024-12-30,ex_div_open,17.7,2025-01-07,17.7,5,17.4,17.82,0.3927504208343264,-1.8794922593698897,0.0,24.29,5.75,-30.05,False,Normal (15-20),False,False
CSQ,2024-12-30,0.103,2024-12-30,ex_div_open,17.7,2025-01-15,17.95,10,17.4,16.12,0.3927504208343264,-1.8794922593698897,-141.24,24.29,11.51,-177.04,False,Normal (15-20),False,False
CSQ,2024-12-30,0.103,2024-12-30,ex_div_open,17.7,2025-01-23,18.5,15,17.4,15.02,0.3927504208343264,-1.8794922593698897,-451.98,24.29,17.26,-493.53,False,Normal (15-20),False,False
CSQ,2024-12-30,0.103,2024-12-30,ex_div_open,17.7,2025-01-30,18.35,20,17.4,15.84,0.3927504208343264,-1.8794922593698897,-367.23,24.29,23.01,-414.54,False,Normal (15-20),False,False
CSQ,2024-12-30,0.103,2024-12-30,ex_div_close,17.75,2025-01-07,17.7,5,17.4,17.82,0.3927504208343264,-1.8794922593698897,28.17,24.23,5.75,-1.81,False,Normal (15-20),False,False
CSQ,2024-12-30,0.103,2024-12-30,ex_div_close,17.75,2025-01-15,17.95,10,17.4,16.12,0.3927504208343264,-1.8794922593698897,-112.68,24.23,11.51,-148.41,False,Normal (15-20),False,False
CSQ,2024-12-30,0.103,2024-12-30,ex_div_close,17.75,2025-01-23,18.5,15,17.4,15.02,0.3927504208343264,-1.8794922593698897,-422.54,24.23,17.26,-464.02,False,Normal (15-20),False,False
CSQ,2024-12-30,0.103,2024-12-30,ex_div_close,17.75,2025-01-30,18.35,20,17.4,15.84,0.3927504208343264,-1.8794922593698897,-338.03,24.23,23.01,-385.27,False,Normal (15-20),False,False
CSQ,2025-02-13,0.103,2025-02-12,t_minus_1_close,18.24,2025-02-20,18.29,5,15.89,15.66,-0.41528325845291664,-2.3031617751398406,-27.41,23.57,5.75,-56.74,False,Normal (15-20),False,False
CSQ,2025-02-13,0.103,2025-02-12,t_minus_1_close,18.24,2025-02-27,17.33,10,15.89,21.13,-0.41528325845291664,-2.3031617751398406,498.9,23.57,11.51,463.82,True,Normal (15-20),False,False
CSQ,2025-02-13,0.103,2025-02-12,t_minus_1_close,18.24,2025-03-06,16.74,15,15.89,24.87,-0.41528325845291664,-2.3031617751398406,822.37,23.57,17.26,781.53,True,Normal (15-20),False,False
CSQ,2025-02-13,0.103,2025-02-12,t_minus_1_close,18.24,2025-03-13,15.97,20,15.89,24.66,-0.41528325845291664,-2.3031617751398406,1244.52,23.57,23.01,1197.93,True,Normal (15-20),False,False
CSQ,2025-02-13,0.103,2025-02-13,ex_div_open,18.13,2025-02-21,17.98,5,15.1,18.21,-0.7222011546105558,-2.449419462206924,82.74,23.72,5.75,53.26,True,Normal (15-20),False,False
CSQ,2025-02-13,0.103,2025-02-13,ex_div_open,18.13,2025-02-28,17.53,10,15.1,19.63,-0.7222011546105558,-2.449419462206924,330.94,23.72,11.51,295.72,True,Normal (15-20),False,False
CSQ,2025-02-13,0.103,2025-02-13,ex_div_open,18.13,2025-03-07,16.76,15,15.1,23.37,-0.7222011546105558,-2.449419462206924,755.65,23.72,17.26,714.68,True,Normal (15-20),False,False
CSQ,2025-02-13,0.103,2025-02-13,ex_div_open,18.13,2025-03-14,16.29,20,15.1,21.77,-0.7222011546105558,-2.449419462206924,1014.89,23.72,23.01,968.16,True,Normal (15-20),False,False
CSQ,2025-02-13,0.103,2025-02-13,ex_div_close,18.32,2025-02-21,17.98,5,15.1,18.21,-0.7222011546105558,-2.449419462206924,185.59,23.47,5.75,156.36,True,Normal (15-20),False,False
CSQ,2025-02-13,0.103,2025-02-13,ex_div_close,18.32,2025-02-28,17.53,10,15.1,19.63,-0.7222011546105558,-2.449419462206924,431.22,23.47,11.51,396.24,True,Normal (15-20),False,False
CSQ,2025-02-13,0.103,2025-02-13,ex_div_close,18.32,2025-03-07,16.76,15,15.1,23.37,-0.7222011546105558,-2.449419462206924,851.53,23.47,17.26,810.8,True,Normal (15-20),False,False
CSQ,2025-02-13,0.103,2025-02-13,ex_div_close,18.32,2025-03-14,16.29,20,15.1,21.77,-0.7222011546105558,-2.449419462206924,1108.08,23.47,23.01,1061.59,True,Normal (15-20),False,False
CSQ,2025-03-13,0.103,2025-03-12,t_minus_1_close,16.31,2025-03-19,16.55,5,24.23,19.9,-0.7010487781819424,-2.4521522981441564,-147.15,26.36,5.75,-179.27,False,Stressed (>20),False,True
CSQ,2025-03-13,0.103,2025-03-12,t_minus_1_close,16.31,2025-03-26,16.65,10,24.23,18.33,-0.7010487781819424,-2.4521522981441564,-208.46,26.36,11.51,-246.33,False,Stressed (>20),False,True
CSQ,2025-03-13,0.103,2025-03-12,t_minus_1_close,16.31,2025-04-02,16.42,15,24.23,21.51,-0.7010487781819424,-2.4521522981441564,-67.44,26.36,17.26,-111.07,False,Stressed (>20),False,True
CSQ,2025-03-13,0.103,2025-03-12,t_minus_1_close,16.31,2025-04-09,15.3,20,24.23,33.62,-0.7010487781819424,-2.4521522981441564,619.25,26.36,23.01,569.87,True,Stressed (>20),False,True
CSQ,2025-03-13,0.103,2025-03-13,ex_div_open,16.35,2025-03-20,16.57,5,24.66,19.8,-0.3058151275825664,-2.2643811634266253,-134.56,26.3,5.75,-166.61,False,Stressed (>20),False,True
CSQ,2025-03-13,0.103,2025-03-13,ex_div_open,16.35,2025-03-27,16.56,10,24.66,18.69,-0.3058151275825664,-2.2643811634266253,-128.44,26.3,11.51,-166.25,False,Stressed (>20),False,True
CSQ,2025-03-13,0.103,2025-03-13,ex_div_open,16.35,2025-04-03,15.58,15,24.66,30.02,-0.3058151275825664,-2.2643811634266253,470.95,26.3,17.26,427.39,True,Stressed (>20),False,True
CSQ,2025-03-13,0.103,2025-03-13,ex_div_open,16.35,2025-04-10,14.83,20,24.66,40.72,-0.3058151275825664,-2.2643811634266253,929.66,26.3,23.01,880.35,True,Stressed (>20),False,True
CSQ,2025-03-13,0.103,2025-03-13,ex_div_close,15.97,2025-03-20,16.57,5,24.66,19.8,-0.3058151275825664,-2.2643811634266253,-375.7,26.93,5.75,-408.38,False,Stressed (>20),False,True
CSQ,2025-03-13,0.103,2025-03-13,ex_div_close,15.97,2025-03-27,16.56,10,24.66,18.69,-0.3058151275825664,-2.2643811634266253,-369.44,26.93,11.51,-407.87,False,Stressed (>20),False,True
CSQ,2025-03-13,0.103,2025-03-13,ex_div_close,15.97,2025-04-03,15.58,15,24.66,30.02,-0.3058151275825664,-2.2643811634266253,244.21,26.93,17.26,200.02,True,Stressed (>20),False,True
CSQ,2025-03-13,0.103,2025-03-13,ex_div_close,15.97,2025-04-10,14.83,20,24.66,40.72,-0.3058151275825664,-2.2643811634266253,713.84,26.93,23.01,663.9,True,Stressed (>20),False,True
CSQ,2025-04-11,0.103,2025-04-10,t_minus_1_close,14.83,2025-04-17,14.96,5,40.72,29.65,-1.7132380391226256,-3.3876250478235037,-87.66,29.0,5.75,-122.41,False,Stressed (>20),False,True
CSQ,2025-04-11,0.103,2025-04-10,t_minus_1_close,14.83,2025-04-25,15.97,10,40.72,24.84,-1.7132380391226256,-3.3876250478235037,-768.71,29.0,11.51,-809.21,False,Stressed (>20),False,True
CSQ,2025-04-11,0.103,2025-04-10,t_minus_1_close,14.83,2025-05-02,16.41,15,40.72,22.68,-1.7132380391226256,-3.3876250478235037,-1065.41,29.0,17.26,-1111.66,False,Stressed (>20),False,True
CSQ,2025-04-11,0.103,2025-04-10,t_minus_1_close,14.83,2025-05-09,16.48,20,40.72,21.9,-1.7132380391226256,-3.3876250478235037,-1112.61,29.0,23.01,-1164.62,False,Stressed (>20),False,True
CSQ,2025-04-11,0.103,2025-04-11,ex_div_open,14.83,2025-04-21,14.64,5,37.56,33.82,-1.8937260216792857,-3.5392547753216332,128.12,29.0,5.75,93.37,True,Stressed (>20),False,True
CSQ,2025-04-11,0.103,2025-04-11,ex_div_open,14.83,2025-04-28,15.83,10,37.56,25.15,-1.8937260216792857,-3.5392547753216332,-674.31,29.0,11.51,-714.81,False,Stressed (>20),False,True
CSQ,2025-04-11,0.103,2025-04-11,ex_div_open,14.83,2025-05-05,16.48,15,37.56,23.64,-1.8937260216792857,-3.5392547753216332,-1112.61,29.0,17.26,-1158.86,False,Stressed (>20),False,True
CSQ,2025-04-11,0.103,2025-04-11,ex_div_open,14.83,2025-05-12,16.98,20,37.56,18.39,-1.8937260216792857,-3.5392547753216332,-1449.76,29.0,23.01,-1501.77,False,Stressed (>20),False,True
CSQ,2025-04-11,0.103,2025-04-11,ex_div_close,14.99,2025-04-21,14.64,5,37.56,33.82,-1.8937260216792857,-3.5392547753216332,233.49,28.69,5.75,199.05,True,Stressed (>20),False,True
CSQ,2025-04-11,0.103,2025-04-11,ex_div_close,14.99,2025-04-28,15.83,10,37.56,25.15,-1.8937260216792857,-3.5392547753216332,-560.37,28.69,11.51,-600.57,False,Stressed (>20),False,True
CSQ,2025-04-11,0.103,2025-04-11,ex_div_close,14.99,2025-05-05,16.48,15,37.56,23.64,-1.8937260216792857,-3.5392547753216332,-994.0,28.69,17.26,-1039.94,False,Stressed (>20),False,True
CSQ,2025-04-11,0.103,2025-04-11,ex_div_close,14.99,2025-05-12,16.98,20,37.56,18.39,-1.8937260216792857,-3.5392547753216332,-1327.55,28.69,23.01,-1379.25,False,Stressed (>20),False,True
CSQ,2025-05-13,0.103,2025-05-12,t_minus_1_close,16.98,2025-05-19,17.32,5,18.39,18.14,-0.6853535865675278,-2.637620285177047,-200.24,25.32,5.75,-231.31,False,Normal (15-20),False,False
CSQ,2025-05-13,0.103,2025-05-12,t_minus_1_close,16.98,2025-05-27,17.24,10,18.39,18.96,-0.6853535865675278,-2.637620285177047,-153.12,25.32,11.51,-189.95,False,Normal (15-20),False,False
CSQ,2025-05-13,0.103,2025-05-12,t_minus_1_close,16.98,2025-06-03,17.41,15,18.39,17.69,-0.6853535865675278,-2.637620285177047,-253.24,25.32,17.26,-295.82,False,Normal (15-20),False,False
CSQ,2025-05-13,0.103,2025-05-12,t_minus_1_close,16.98,2025-06-10,17.67,20,18.39,16.95,-0.6853535865675278,-2.637620285177047,-406.36,25.32,23.01,-454.7,False,Normal (15-20),False,False
CSQ,2025-05-13,0.103,2025-05-13,ex_div_open,16.9,2025-05-20,17.33,5,18.22,18.09,0.07512069666693585,-2.054797950601849,-254.44,25.44,5.75,-285.64,False,Normal (15-20),False,False
